1.503035059038200227e-01
1.501532023979162134e-01
1.500030491955182954e-01
1.498530461463227770e-01
1.497031931001764626e-01
1.495534899070762869e-01
1.494039364171692030e-01
1.492545324807520446e-01
1.491052779482713031e-01
1.489561726703230449e-01
1.488072164976527167e-01
1.486584092811550628e-01
1.485097508718739023e-01
1.483612411210020188e-01
1.482128798798810210e-01
1.480646670000011489e-01
1.479166023330011348e-01
1.477686857306681201e-01
1.476209170449374608e-01
1.474732961278925336e-01
1.473258228317646523e-01
1.471784970089329014e-01
1.470313185119239696e-01
1.478842871934120395e-01
1.487364029062186177e-01
1.495876665033123998e-01
1.504380788368090971e-01
1.512876407579722970e-01
1.521363531172143235e-01
1.519842167640970965e-01
1.518322325473329959e-01
1.516804003147856628e-01
1.515287199144708663e-01
1.513771911945563931e-01
1.512258140033618248e-01
1.510745881893584552e-01
1.509235136011690959e-01
1.507725900875679370e-01
1.506218174974803814e-01
1.504711956799829053e-01
1.503207244843029200e-01
1.501704037598186048e-01
1.500202333560587964e-01
1.498702131227027390e-01
1.497203429095800287e-01
1.495706225666704470e-01
1.494210519441037666e-01
1.492716308921596680e-01
1.491223592612675175e-01
1.489732369020062563e-01
1.498242636651042625e-01
1.506744394014391530e-01
1.515237649620377047e-01
1.523722411970756807e-01
1.522198689558786067e-01
1.520676490869227182e-01
1.519155814378357894e-01
1.517636658563979446e-01
1.516119021905415476e-01
1.514602902883510072e-01
1.513088299980626661e-01
1.511575211680646069e-01
1.510063636468965409e-01
1.508553572832496414e-01
1.507045019259664054e-01
1.505537974240404309e-01
1.504032436266163897e-01
1.502528403829897774e-01
1.501025875426067746e-01
1.499524849550641636e-01
1.498025324701091066e-01
1.496527299376390063e-01
1.495030772077013681e-01
1.493535741304936604e-01
1.492042205563631763e-01
1.490550163358068114e-01
1.489059613194710086e-01
1.487570553581515354e-01
1.486082983027933735e-01
1.484596900044905798e-01
1.483112303144860922e-01
1.481629190841716182e-01
1.480147561650874410e-01
1.478667414089223642e-01
1.477188746675134334e-01
1.475711557928459094e-01
1.474235846370530734e-01
1.472761610524160325e-01
1.471288848913636094e-01
1.469817560064722584e-01
1.468347742504657882e-01
1.466879394762153344e-01
1.465412515367391089e-01
1.463947102852023729e-01
1.462483155749171593e-01
1.461020672593422443e-01
1.459559651920828982e-01
1.458100092268908021e-01
1.456641992176639089e-01
1.455185350184462489e-01
1.453730164834277916e-01
1.452276434669443617e-01
1.450824158234774175e-01
1.449373334076539399e-01
1.447923960742462934e-01
1.446476036781720598e-01
1.445029560744938990e-01
1.443584531184194109e-01
1.442140946653009959e-01
